latitude,longitude,t0,t100,t200,t300,t400,t500,t600,t700,t800,t900,t1000,t1100,t1200,t1300,t1400,t1500,t1600,t1700,t1800,t1900,t2000,t2100,t2200,t2300,t2400,t2500,t2600,t2700,t2800,t2900,t3000,t3100,t3200,t3300,t3400,t3500,t3600,t3700,t3800,t3900,t4000,t4100,t4200,t4300,t4400,t4500,t4600,t4700,t4800,t4900,t5000,t5100,t5200,t5300,t5400,t5500,t5600,t5700,t5800,t5900,t6000,t6100,t6200,t6300,t6400,t6500,t6600,t6700,t6800,t6900,t7000,t7100,t7200,t7300,t7400,t7500,t7600,t7700,t7800,t7900,t8000,t8100,t8200,t8300,t8400,t8500,t8600,t8700,t8800,t8900,t9000,t9100,t9200,t9300,t9400,t9500,t9600,t9700,t9800,t9900,t10000,t10100,t10200,t10300,t10400,t10500,t10600,t10700,t10800,t10900,t11000,t11100,t11200,t11300,t11400,t11500,t11600,t11700,t11800,t11900,t12000,t12100,t12200,t12300,t12400,t12500,t12600,t12700,t12800,t12900,t13000,t13100,t13200,t13300,t13400,t13500,t13600,t13700,t13800,t13900,t14000,t14100,t14200,t14300,t14400,t14500,t14600,t14700,t14800,t14900,t15000,t15100,t15200,t15300,t15400,t15500,t15600,t15700,t15800,t15900,t16000,t16100,t16200,t16300,t16400,t16500,t16600,t16700,t16800,t16900,t17000,t17100,t17200,t17300,t17400,t17500,t17600,t17700,t17800,t17900,t18000,t18100,t18200,t18300,t18400,t18500,t18600,t18700,t18800,t18900,t19000,t19100,t19200,t19300,t19400,t19500,t19600,t19700,t19800,t19900,t20000,t20100,t20200,t20300,t20400,t20500,t20600,t20700,t20800,t20900,t21000,t21100,t21200,t21300,t21400,t21500,t21600,t21700,t21800,t21900,t22000
31.7,34.1,,,2.914408767,2.823789322,2.469249834,2.898347814,2.938171295,2.331059395,2.980027853,2.345802011,2.546294877,3.071070005,3.417067456,2.762461745,2.834352471,2.919920811,3.228039744,3.523095463,3.713102139,3.837700012,3.627162885,3.406644993,3.149879215,2.991046985,3.098888612,3.177030401,3.192435556,3.270401759,3.453127179,3.063357161,3.151086687,2.957269395,2.02876669,3.140099624,3.232200367,2.603670241,2.949217248,2.982704855,2.665423909,2.351540903,2.054247834,1.833398724,1.838614391,1.821088704,1.75850069,1.698093346,1.640721,1.57290216,1.494670202,1.773657201,2.064872918,1.783360582,1.214882435,1.224394916,1.427805963,1.739637705,2.073440449,2.001949289,1.892420264,1.70489875,1.519625926,1.36315861,1.206691295,1.215103595,1.270346109,1.309451128,1.110559841,0.911668554,0.999089086,1.208981093,1.4188731,2.06599524,2.861594055,3.467484147,3.76840572,4.069327292,3.751189227,3.198235439,2.64528165,2.291153134,2.840335003,3.389516873,3.609710374,3.528525568,3.447340762,3.366155956,3.400759569,3.572885677,3.745011786,3.917137895,4.089264003,4.261390112,3.818914084,3.186165735,2.553417385,1.920669035,1.287920686,0.655172336,0.360976163,0.340881046,0.320785929,0.117801261,-0.2249642,-0.567729661,-0.910495122,-1.233426483,-1.532427383,-1.831428282,-2.130429182,-2.468222173,-2.881485495,-3.294748817,-3.708012138,-4.068429999,-4.247760335,-4.427090671,-4.606421008,-4.771186784,-4.85667331,-4.942159835,-5.02764636,-5.113132885,-5.077025165,-4.907115249,-4.737205333,-4.490662111,-4.105972748,-3.721283384,-3.336594021,-2.951904657,-2.719289134,-2.558996761,-2.398704388,-2.587127318,-3.051325103,-3.515522887,-3.979720671,-3.880947589,-3.491124036,-3.101300482,-2.711476929,-2.203705192,-1.658686662,-1.90441751,-3.054467315,-4.20451712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.7,34.7,,,,,,,,,,1.672607399,1.672607399,1.672607399,1.702808741,1.736365788,1.769922835,1.617725244,1.449375075,1.281024907,1.304593931,1.338263964,1.371933998,1.511811944,1.653857399,1.795902853,1.846545076,1.789887852,1.733230628,1.676573404,1.56692558,1.453289217,1.339652853,1.272607399,1.272607399,1.272607399,1.272607399,1.372607399,1.486243762,1.599880126,1.672607399,1.672607399,1.672607399,1.672607399,1.692387618,1.719860146,1.747332673,1.76381619,1.65392608,1.54403597,1.43414586,1.420959047,1.530849157,1.640739267,1.750629377,1.684695311,1.574805201,1.464915091,1.365165538,1.31865391,1.27121205,1.131677166,0.992142282,1.093168146,1.233355062,1.105165538,0.872607399,0.746095771,0.699584143,0.728236538,0.860686869,0.9931372,1.019627266,0.887176935,0.754726604,0.77326965,1.038170312,1.149428591,1.237728811,1.326029032,1.414329253,1.348354907,0.982906402,0.617457897,0.383534551,0.416647134,0.449759716,0.503402101,0.602739849,0.702077597,0.772607399,0.772607399,0.772607399,0.716467048,0.628747749,0.556817925,0.512958276,0.483133714,0.614712662,0.746291609,0.70243196,0.614712662,0.595414416,0.639274065,0.598923188,0.291905644,-0.0151119,0.014712662,0.058572311,-0.091467668,-0.332754532,-0.574041395,-0.815328258,-0.954738446,-1.088786703,-1.222834961,-1.333290725,-1.360100376,-1.386910028,-1.413719679,-1.414255872,-1.387446221,-1.360636569,-1.333826918,-1.266266596,-1.185837642,-1.105408687,-1.024175443,-0.916936837,-0.809698231,-0.702459626,-0.611349821,-0.557873885,-0.504397949,-0.450922013,-0.362022952,-0.245291434,-0.128559917,-0.057674292,-0.027392601,-0.047110911,-0.187955982,-0.176688376,-0.085434559,0.05442558,0.19514261,-1.121758799,-4.137070021,-4.459650666,-4.782231311,-4.867115465,-4.913304842,-4.959494218,-5.005683595,-5.10083371,-5.239401839,-5.377969969,-5.516538098,-5.636609191,-5.682692141,-5.72877509,-5.774858039,-5.820940989,-6.403374126,-7.073120084,-7.742866043,-8.412612001,-8.262265581,-7.384667428,-6.507069276,-5.629471123,-4.879773554,-4.641678316,-4.403583078,-4.16548784,-3.927392601,-3.901145882,-3.874899163,-3.848652444,-3.777654382,-3.515874277,-3.254094172,-2.992314067,-2.807970029,-2.755476591,-2.702983153,-2.650489714,-2.612694439,-2.58644772,-2.560201,-2.533954281,-2.474945049,-2.405014979,-2.335084909,-2.383485038,-2.446510248,-2.509535459,-2.572560669,-2.636515408,-2.706690847,-2.776866286,-2.807812182,-2.737882112,-2.667952042,-2.642129444,-2.677217163,-2.712304882,-2.607812182,-2.398021972,-2.188231762,-2.177217163,-2.247392601,-2.31756804,,,,,,,,,,
75,14,,,,,,,,1.127237594,0.347237594,-0.112762406,0.755658647,0.322365799,-0.023931237,-0.109300867,0.949288876,1.149705127,0.961981184,1.006977854,-0.124685483,0.254770062,0.979545286,1.462494004,1.381523308,-0.3614948,-1.102762406,-1.449241279,-1.702476692,-1.1814948,-1.093044096,-1.047128603,-1.17504812,-2.21036804,-2.143905263,-1.786987758,-1.757687779,-2.237762406,-2.186195242,-1.895489679,-1.632613152,-2.087240018,-1.214404197,-2.01291166,-1.479777331,-2.087986286,-1.856344495,-1.752165391,-1.850971361,-1.424702704,-2.096398769,-1.09574748,-2.004883618,-1.821269869,-1.279711558,-1.502762406,-1.065348613,-0.448969302,0.337068103,-0.507245164,-0.615865854,0.117237594,-0.439658958,-1.048016643,-1.910865854,-1.017245164,-1.089658958,-2.022592914,-2.06601822,-2.240436824,-2.14601822,-0.667181011,-1.440204266,-0.730436824,0.110570927,-1.695619549,-1.118808917,-2.095087987,-1.125320545,0.202818989,-0.184622871,0.71653992,1.059618547,0.65026085,-0.676190977,-0.407468288,-1.040762406,-1.374527112,1.210380451,-0.683938876,-0.01304812,1.314437594,1.444037594,1.640837594,1.647237594,1.559237594,1.600237594,2.217237594,1.854737594,2.258146685,1.829964867,1.424737594,1.487237594,1.057237594,1.057237594,0.467237594,1.388146685,1.400873958,1.539964867,0.824510321,-0.655371102,0.714510321,-1.624580588,-2.558065436,-2.344203847,-1.960035133,-2.14730786,-2.370944224,-3.052762406,-2.936820377,-2.820878348,-2.654216951,-2.326944224,-1.999671497,-1.955262406,-2.205262406,-2.455262406,-2.521439942,-2.519628348,-2.517816754,-2.516005159,-2.514193565,-2.51161903,-2.506174384,-2.500729738,-2.495285092,-2.489840446,-2.4843958,-2.479172662,-2.474044457,-2.509052728,-2.557439825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.6,-37.6,1.796341463,2.646341463,1.746341463,2.296341463,2.396341463,2.496341463,0.396341463,1.146341463,0.946341463,1.546341463,3.646341463,1.396341463,3.796341463,2.346341463,2.496341463,2.396341463,1.946341463,2.396341463,1.946341463,3.546341463,2.596341463,2.046341463,3.796341463,2.096341463,2.596341463,5.246341463,3.046341463,2.796341463,4.196341463,2.796341463,1.996341463,2.746341463,2.346341463,4.846341463,3.046341463,4.196341463,2.796341463,4.446341463,3.196341463,3.796341463,3.496341463,3.996341463,3.596341463,2.996341463,3.946341463,3.046341463,2.146341463,2.296341463,2.546341463,2.946341463,3.396341463,3.396341463,2.796341463,2.646341463,3.846341463,3.246341463,3.346341463,3.496341463,3.696341463,3.996341463,2.096341463,3.446341463,2.296341463,3.246341463,3.196341463,2.846341463,3.096341463,3.696341463,3.896341463,3.596341463,3.896341463,3.096341463,3.346341463,4.696341463,3.996341463,3.546341463,3.596341463,5.546341463,4.646341463,3.596341463,3.096341463,1.196341463,-1.303658537,3.246341463,3.296341463,3.346341463,2.946341463,2.846341463,3.796341463,5.696341463,2.896341463,4.996341463,3.196341463,4.396341463,4.296341463,4.396341463,3.496341463,3.446341463,4.196341463,2.546341463,2.696341463,2.296341463,1.546341463,1.546341463,1.896341463,0.396341463,0.446341463,-0.603658537,-2.053658537,-2.103658537,-1.303658537,-3.153658537,-2.553658537,-3.153658537,-5.253658537,-2.053658537,-2.353658537,-12.05365854,-13.20365854,-13.90365854,-13.10365854,-14.45365854,-11.55365854,-13.55365854,-14.60365854,-15.60365854,-16.00365854,-18.40365854,-10.55365854,-7.803658537,-8.653658537,-13.55365854,-10.20365854,-5.653658537,-4.953658537,-3.503658537,-7.753658537,-4.353658537,-6.303658537,-4.203658537,-10.35365854,-4.303658537,-2.803658537,-0.053658537,0.296341463,1.546341463,-1.403658537,-13.00365854,-11.50365854,-8.703658537,-12.70365854,-11.70365854,-9.553658537,-11.25365854,-12.35365854,-13.10365854,-9.503658537,-14.75365854,-12.60365854,-12.05365854,-15.15365854,-17.05365854,-13.00365854,-10.80365854,-12.35365854,-9.853658537,-11.15365854,-14.90365854,-12.40365854,-15.05365854,-11.40365854,-13.45365854,-10.95365854,-12.15365854,-16.05365854,-8.003658537,-10.35365854,-9.953658537,-8.453658537,-8.053658537,-10.50365854,-10.80365854,-10.10365854,-12.45365854,-6.253658537,-9.053658537,-5.953658537,-8.703658537,-12.95365854,-7.103658537,-8.953658537,-9.053658537,-9.903658537,-8.753658537,-8.153658537,-10.80365854,-11.35365854,-14.00365854,-11.80365854,-11.30365854,-12.45365854,-11.50365854,-14.15365854,-13.20365854,-14.70365854,-13.80365854,-9.303658537,-13.80365854,-9.453658537,-15.55365854,-13.70365854,-13.50365854,-13.55365854,-16.30365854,-18.30365854,-13.10365854,-15.55365854,-18.45365854,-14.10365854,-15.25365854,-15.15365854
68.4,-138.4,-0.453268414,-0.508195716,-0.563123018,-0.61805032,-0.664086713,-0.761767767,-0.955816926,-0.68913586,-0.46228213,-0.645169132,-0.306645463,0.101145288,0.074794827,0.144812327,0.223316058,0.150007161,0.076698264,0.003684991,-0.067999597,-0.139684184,-0.053342788,-0.080009758,-0.242942548,-0.261413868,0.054042972,-0.105218963,-0.622096,-0.563268414,-1.220823969,-1.14602992,-0.992542157,-1.272945833,-1.164831794,-1.167993379,-1.063523733,-0.939882923,-1.108811271,-0.540660964,-0.691659218,-0.586875917,0.039018127,0.326193795,0.27338852,-0.263019512,0.124378645,-0.20997447,0.055398253,-0.347683096,-0.699865636,-0.59619988,-0.2760398,-0.135622244,-0.080178696,-0.17268944,-0.330129765,-0.135235627,0.192633226,0.178867809,0.065348717,-0.070769715,-0.211321511,0.035965584,0.312826824,-0.12103561,-0.477233195,-0.258449844,-0.077444948,-0.012859372,0.133823285,0.410546019,0.423646247,0.215768785,0.303015407,0.50732242,-0.047200323,-0.402724387,-0.352247662,-0.288636261,-0.217110376,-0.14558449,-0.094730564,-0.053251131,-0.011771698,-0.089742098,-0.198514028,-0.307285958,-0.306532847,-0.299405263,-0.313398754,-0.458221346,-0.603043939,-0.568479889,-0.237475843,0.093528203,0.211651212,0.219127848,0.226604483,0.219261981,0.211663197,0.227075481,0.285035296,0.34299511,0.353733551,0.349804278,0.311865533,0.151929507,-0.008006519,-0.108714079,-0.186044157,-0.210956898,-0.086681836,0.037593227,0.302931502,0.593947951,0.575192463,0.214057468,-0.135019727,-0.415229885,-0.695440043,-0.122861982,0.582810193,0.712812606,0.498884522,0.141499244,-0.406827893,-0.895207722,-1.22711858,-1.350393293,-0.440422334,0.29097491,-0.549776821,-1.34389531,-1.601731508,-1.811128879,-1.594074615,-1.369995013,-1.110872856,-0.880190648,-0.724111787,-0.568032926,-0.411954066,-0.622569947,-1.054142917,-0.439756474,0.224115099,0.206193952,0.141713181,0.025148764,-0.656887582,-3.280650138,-11.2391725,-13.52326841,-13.52326841,-13.52326841,-11.00554887,-8.848432767,-8.892260379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-52.5,169.1,1.048431391,1.270429532,1.197198343,1.065003113,0.89965127,1.069480702,1.14936325,1.03452317,1.187630012,1.161074559,1.175253321,1.106025273,1.015462572,1.205431368,1.067126797,1.123731312,1.090295113,1.093280185,1.066537067,1.136376143,1.166071334,1.208741097,1.21535191,1.121322964,1.063506455,1.283250045,1.025044917,1.101711583,1.17812184,1.220429532,1.051198763,1.129403891,1.164092898,1.078548344,1.276172106,1.238746364,1.316469136,1.229241413,1.130429532,1.313696859,1.09491578,0.998084526,1.194958715,1.171511525,1.126888676,1.184721177,1.163262217,1.22377843,1.307308632,1.290429532,1.168761616,1.285749997,1.016741376,0.788697898,0.941947523,1.126642051,1.128659425,1.154596977,1.210429532,1.264668561,1.148599751,0.921724272,1.0176004,0.924721471,0.66212045,0.715117408,0.915942829,0.991822407,0.940050204,0.705319135,0.496955373,0.5822489,0.886448105,0.920661204,0.909059479,0.834758073,0.760456668,0.674546989,0.564713677,0.454880366,0.395812557,0.505648234,0.615483911,0.725319589,0.835155266,0.813037376,0.698385869,0.545237489,0.323138305,0.02863835,-0.324798261,-0.644768928,-0.828686373,-0.806583995,-0.784481616,-0.734873271,-0.677407087,-0.672361433,-0.716564235,-0.737626932,-0.690475192,-0.643323452,-0.596171712,-0.34256233,-0.055343565,0.128533888,0.28171723,0.412047531,0.531722017,0.517978599,0.412665051,0.365939736,0.376872681,0.387805625,0.350194238,0.297253061,0.244311885,0.14372365,-0.041570468,-0.226864586,-0.412158703,-1.02796553,-1.128203087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.8,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.7,7.1,,,,,,,,,,,,,,,,,,,,-1.971138525,-1.971138525,-1.971138525,-1.832676987,-1.817292372,-1.871138525,-1.846138525,-1.596138525,-1.421138525,-1.487805192,-1.529471859,-1.443865798,-1.41558297,-1.271138525,-1.271138525,-1.02568398,-1.116593071,-1.171138525,-1.298411253,-1.131138525,-0.911138525,-0.737805192,-0.601138525,-0.571138525,-0.271138525,-0.68542424,-0.68542424,-0.454471859,-0.537805192,-0.328281383,-0.256852811,0.095528141,-0.160027414,-0.271138525,-0.426694081,0.017750363,0.128861475,-0.121138525,0.162194808,0.306639252,-0.204471859,0.328861475,0.378861475,0.628861475,0.562194808,0.673305919,0.295528141,0.323305919,0.601083697,0.228861475,0.258861475,0.547043293,0.728861475,0.728861475,0.667323013,0.359630705,-0.028281383,0.186004332,0.228861475,0.288861475,0.488861475,0.293567357,0.028861475,0.028861475,0.095528141,0.262194808,0.228861475,0.062194808,0.148861475,0.298861475,0.288861475,0.238861475,0.266956713,0.31457576,0.262194808,0.166956713,0.181035388,0.267991909,0.228861475,-0.104471859,-0.271138525,-0.104471859,0.062194808,0.053861475,-0.071138525,-0.163446218,-0.124984679,-0.086523141,-0.215138525,-0.455138525,-0.659138525,-0.539138525,-0.419138525,-0.323138525,-0.243138525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,-18,,-4.60450405,-2.563983447,-2.001681787,-2.080371823,-0.122764197,-1.720580926,-2.308117826,-1.518508794,0.0980788,-1.635912079,-1.518484804,-1.391828558,-1.261060764,-1.13029297,-0.999525177,-0.890150251,-1.801533643,-1.790858436,-1.377101574,-0.547406869,-2.751290302,-1.517243543,-1.290122496,-0.913429499,-0.830043264,-2.507403666,-4.003523436,-1.899498799,-3.612720703,-4.350419251,-3.310477865,-2.156899824,-0.490900529,0.128304062,-2.397447432,-1.218904339,-0.791896066,-1.899647475,-1.819272473,-1.4428061,-0.124488423,0.823318538,0.686571568,-1.337943803,-1.214552471,-1.421676724,-3.157720703,-1.295892522,-3.871543291,-3.360262334,-1.15600355,-1.035124631,-1.474407296,-1.964798255,-2.046136587,-1.714293077,-1.231884835,-0.956721557,-0.430368013,-2.192595842,-4.290521728,-2.796619542,-2.917041796,-3.289535391,-1.849450758,-1.01120704,-0.562872283,-1.348489277,-2.368472857,-2.252383385,-1.722942736,-1.797516308,0.080744284,0.00828985,-0.464969233,-0.916388508,-0.872696194,0.01640451,0.726267875,0.780809731,-0.464759559,-0.682466656,0.054122615,0.653028656,0.411472294,-0.154370579,-0.666780507,-3.563169038,-7.00573949,0.665526521,2.764122082,1.056088989,0.266924899,1.944245565,0.516592166,0.982734571,1.448876976,0.835275408,0.042164011,-0.100496109,0.215797453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.6,-76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383019668,0.612186335,0.841353001,1.070519668,1.299686335,1.28114892,1.09747545,0.913801981,0.730128512,0.546455042,0.374686335,0.208019668,0.041353001,-0.125313665,-0.291980332,-0.069871488,0.195434634,0.460740757,0.726046879,0.991353001,0.887186335,0.783019668,0.678853001,0.574686335,0.450536675,0.246455042,0.04237341,-0.161708223,-0.365789856,-0.527396999,-0.589896999,-0.652396999,-0.714896999,-0.777396999,-1.358646999,-0.55601542,-0.740225946,-0.924436472,-1.108646999,-1.213910156,-1.319173314,-1.424436472,-1.519173314,-1.571804893,-1.168646999,0.298019668,-0.021980332,-0.788646999,-1.555313665,-1.682840547,-1.650582482,-1.618324418,-2.448646999,-1.924436472,-0.661278578,-0.577068051,-0.787594367,-2.526828817,-2.763192453,-1.222932713,-1.794361284,-2.027165517,-2.175313665,-2.238276628,-1.534572925,-0.830869221,-0.808646999,-1.808646999,-1.962493152,-2.138276628,-2.323461813,-2.508646999,-0.365789856,0.651353001,0.918019668,1.184686335,1.242172674,1.16020546,1.078238247,0.996271034,0.914303821,0.832336608,0.750369395,0.668402182,0.586434969,0.504467756,0.422500542,0.340533329,0.211353001,0.011353001,-0.188646999,-0.996146999,-1.871146999,-0.975313665,0.815353001,0.562019668,0.308686335,0.055353001,-0.197980332,-0.451313665,-0.704646999,-0.957980332,-0.965980332,-0.912646999,-0.859313665,-0.805980332,-0.752646999,-0.699313665,-0.645980332,-0.592646999,-0.539313665,-0.485980332,-0.432646999,-0.379313665,-0.325980332,-0.272646999,-0.219313665,-0.203277871,-0.196566462,-0.189855052,-0.183143643,-0.176432233,-0.169720824,-0.163009415,-0.156298005,-0.149586596,-0.142875187,-0.136163777,-0.129452368,-0.122740958,-0.116029549,-0.10931814,-0.237218427,-0.38007557,-0.522932713,-0.665789856,-0.808646999,-0.951504141,-1.094361284,-1.237218427,-1.38007557,-1.522932713,-1.665789856
-27.5,-46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095483283,-0.106472294,-0.117461305,-0.128450316,-0.139439327,-0.150428338,-0.161417349,-0.17240636,-0.183395371,-0.155922844,-0.1119668,-0.068010756,-0.024054712,0.019901332,0.063857376,0.10781342,0.151769464,0.195725508,0.213307926,0.213307926,0.213307926,0.213307926,0.222610251,0.269121879,0.315633507,0.362145135,0.408656763,0.311035198,0.197398835,0.083762471,-0.029873893,-0.071067074,-0.039817074,-0.008567074,0.031489744,0.092095804,0.152701865,0.213307926,-0.055922844,-0.325153613,-0.553358741,-0.720025408,-0.886692074,-1.053358741,-1.220025408,-1.386692074,-1.330088301,-1.273484527,-1.216880754,-1.16027698,-1.103673206,-1.24224763,-1.464469852,-1.686692074,-1.908914297,-2.131136519,-2.086692074,-1.686692074,-1.295387727,-0.904083379,-0.845025408,-0.928358741,-1.061692074,-1.311692074,-1.561692074,-1.324192074,-1.032525408,-0.799735553,-0.625822509,-0.628358741,-1.336692074,-2.045025408,-2.153358741,-2.111692074,-1.954984757,-1.625716465,-1.296448172,-0.967179879,-0.637911587,-0.308643294,0.020624999,0.349893291,0.579161584,0.408429877,0.23769817,0.066966462,-0.103765245,-0.274496952,-0.44522866,-0.615960367,-0.786692074,-1.045951334,-1.305210593,-1.508914297,-1.582988371,-1.657062445,-1.531136519,-1.27187726,-1.012618,-0.853358741,-0.705210593,-0.690395778,-1.208914297,-1.727432815,-2.10207669,-2.332845921,-2.563615151,-1.753358741,-0.827432815,-0.160766148,-0.531136519,-0.901506889,-1.14224763,-1.253358741,-1.364469852,-1.475580963,-1.586692074,-1.69224763,-1.747803185,-1.803358741,-1.858914297,-1.914469852,-1.970025408
32.6,138.6,,,-0.437532428,-0.437532428,-0.437532428,-0.437532428,-0.437532428,-0.437532428,-0.437532428,-0.421010689,-0.377532428,-0.334054167,-0.290575907,-0.247097646,-0.203619385,-0.160141124,-0.123619385,-0.094633878,-0.06564837,-0.036662863,-0.007677356,0.021308151,0.050293659,0.045631578,0.016604001,-0.012423575,-0.041451151,-0.070478727,-0.099506303,-0.12853388,0.162467572,0.346815398,0.317829891,0.288844383,0.259858876,0.230873369,0.201887862,0.172902354,0.155578444,0.144814181,0.134049918,0.123285656,0.112521393,0.10175713,0.090992868,0.080228605,0.069464342,0.070002556,0.091531081,0.113059606,0.134588131,0.156116657,0.177645182,0.199173707,0.220702233,0.242230758,0.25866529,0.195293934,0.131922578,0.068551222,0.005179866,-0.05819149,-0.121562847,-0.184934203,-0.24140046,-0.264153589,-0.286906717,-0.309659846,-0.332412974,-0.355166103,-0.377919231,-0.40067236,-0.423425489,-0.340304283,-0.084440744,0.171422796,0.427286335,0.683149874,0.894595231,1.086084593,1.277573955,1.469063316,1.660552678,1.451380152,1.238160535,1.024940919,0.811721303,0.662467572,0.662467572,0.662467572,0.662467572,0.662467572,0.467786721,0.148637784,-0.170511152,-0.489660088,-0.808809024,-0.759920488,-0.674632642,-0.589344795,-0.504056949,-0.451604923,-0.515570808,-0.579536693,-0.643502578,-0.707468462,-0.669872854,-0.542213279,-0.414553705,-0.28689413,-0.159234556,-0.208321341,-0.293609187,-0.378897034,-0.46418488,-0.531562279,-0.488918356,-0.446274433,-0.403630509,-0.360986586,-0.318383492,-0.275830301,-0.233277109,-0.190723918,-0.148170726,-0.217489784,-0.324099592,-0.430709401,-0.537319209,-0.662022224,-1.049472727,-1.198726458,-1.347980189,-1.497233921,-1.646487652,-1.729216863,-1.707894902,-1.68657294,-1.665250978,-1.643929017,-1.637532428,-1.637532428,-1.637532428,-1.637532428,-1.637532428,-1.552244582,-1.466956735,-1.381668889,-1.296381042,-1.270581469,-1.377191277,-1.483801085,-1.590410893,-1.697020701,-1.948596258,-2.28902179,-2.629447322,-2.969872854,-3.310298386,-3.102137972,-2.846274433,-2.590410893,-2.334547354,-2.123677007,-2.063436043,-2.003195079,-1.942954115,-2.019761344,-2.11012279,-2.200484236,-2.379701103,-2.620664958,-2.637532428,-2.637532428,-2.637532428,-2.692487383,-2.782577473,-2.872667563,-2.827893874,-2.436327609,-2.044761344,-1.653195079,-1.782110742,-1.932713151,-2.083315561,-2.118313209,-2.088283179,-2.058253149,-1.944158934,-1.642954115,-1.341749296,-1.040544476,-1.194675285,-1.353405444,-1.512135603,-1.670865762,-1.82959592,-1.926225008,-1.890889319,-1.85555363,-1.820217941,-1.784882252,-1.749546563,-1.702611793,-1.64970174,-1.596791688,-1.543881635,-1.490971582,-1.438061529,-1.542479425,-1.648486492,-1.754493559,-1.860500626,-1.966507693,-1.973511264,-1.779507737,-1.58550421,-1.391500682,-1.197497155,-1.003493628,-0.995836315
